STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
53,021,2017,dist_MAT,26.4,Washington,WA,Franklin County
53,023,2017,dist_MAT,37,Washington,WA,Garfield County
53,025,2017,dist_MAT,64.5,Washington,WA,Grant County
53,027,2017,dist_MAT,14.35,Washington,WA,Grays Harbor County
53,029,2017,dist_MAT,11.75,Washington,WA,Island County
53,031,2017,dist_MAT,17.86,Washington,WA,Jefferson County
53,033,2017,dist_MAT,3.6,Washington,WA,King County
53,035,2017,dist_MAT,5.15,Washington,WA,Kitsap County
53,037,2017,dist_MAT,38.6,Washington,WA,Kittitas County
53,039,2017,dist_MAT,36.07,Washington,WA,Klickitat County
53,041,2017,dist_MAT,21.5,Washington,WA,Lewis County
53,043,2017,dist_MAT,45.5,Washington,WA,Lincoln County
53,045,2017,dist_MAT,15.11,Washington,WA,Mason County
53,047,2017,dist_MAT,90.63,Washington,WA,Okanogan County
53,049,2017,dist_MAT,6.64,Washington,WA,Pacific County
53,051,2017,dist_MAT,41.33,Washington,WA,Pend Oreille County
53,053,2017,dist_MAT,4.79,Washington,WA,Pierce County
53,055,2017,dist_MAT,22.44,Washington,WA,San Juan County
53,057,2017,dist_MAT,10.71,Washington,WA,Skagit County
53,059,2017,dist_MAT,8,Washington,WA,Skamania County
53,061,2017,dist_MAT,6.07,Washington,WA,Snohomish County
53,063,2017,dist_MAT,7.94,Washington,WA,Spokane County
53,065,2017,dist_MAT,39.68,Washington,WA,Stevens County
53,067,2017,dist_MAT,11.42,Washington,WA,Thurston County
53,069,2017,dist_MAT,24.5,Washington,WA,Wahkiakum County
53,071,2017,dist_MAT,11.5,Washington,WA,Walla Walla County
53,073,2017,dist_MAT,12.33,Washington,WA,Whatcom County
53,075,2017,dist_MAT,37.52,Washington,WA,Whitman County
53,077,2017,dist_MAT,14.68,Washington,WA,Yakima County
54,001,2017,dist_MAT,16.17,West Virginia,WV,Barbour County
54,003,2017,dist_MAT,4.78,West Virginia,WV,Berkeley County
54,005,2017,dist_MAT,9.7,West Virginia,WV,Boone County
54,007,2017,dist_MAT,21.82,West Virginia,WV,Braxton County
54,009,2017,dist_MAT,8.17,West Virginia,WV,Brooke County
54,011,2017,dist_MAT,6.1,West Virginia,WV,Cabell County
54,013,2017,dist_MAT,30.11,West Virginia,WV,Calhoun County
54,015,2017,dist_MAT,15.31,West Virginia,WV,Clay County
54,017,2017,dist_MAT,17.5,West Virginia,WV,Doddridge County
54,019,2017,dist_MAT,8.67,West Virginia,WV,Fayette County
54,021,2017,dist_MAT,30.67,West Virginia,WV,Gilmer County
54,023,2017,dist_MAT,19.86,West Virginia,WV,Grant County
54,025,2017,dist_MAT,11.29,West Virginia,WV,Greenbrier County
54,027,2017,dist_MAT,16.35,West Virginia,WV,Hampshire County
54,029,2017,dist_MAT,4.4,West Virginia,WV,Hancock County
54,031,2017,dist_MAT,28,West Virginia,WV,Hardy County
54,033,2017,dist_MAT,6.35,West Virginia,WV,Harrison County
54,035,2017,dist_MAT,18.36,West Virginia,WV,Jackson County
54,037,2017,dist_MAT,10.62,West Virginia,WV,Jefferson County
54,039,2017,dist_MAT,7.52,West Virginia,WV,Kanawha County
54,041,2017,dist_MAT,21,West Virginia,WV,Lewis County
54,043,2017,dist_MAT,11.15,West Virginia,WV,Lincoln County
54,045,2017,dist_MAT,6.93,West Virginia,WV,Logan County
54,047,2017,dist_MAT,10.44,West Virginia,WV,McDowell County
54,049,2017,dist_MAT,13.36,West Virginia,WV,Marion County
54,051,2017,dist_MAT,5.38,West Virginia,WV,Marshall County
54,053,2017,dist_MAT,8.77,West Virginia,WV,Mason County
54,055,2017,dist_MAT,11.41,West Virginia,WV,Mercer County
54,057,2017,dist_MAT,13.5,West Virginia,WV,Mineral County
54,059,2017,dist_MAT,11.33,West Virginia,WV,Mingo County
54,061,2017,dist_MAT,7.11,West Virginia,WV,Monongalia County
54,063,2017,dist_MAT,7.67,West Virginia,WV,Monroe County
54,065,2017,dist_MAT,3.5,West Virginia,WV,Morgan County
54,067,2017,dist_MAT,11.79,West Virginia,WV,Nicholas County
54,069,2017,dist_MAT,2.5,West Virginia,WV,Ohio County
54,071,2017,dist_MAT,32.14,West Virginia,WV,Pendleton County
54,073,2017,dist_MAT,11,West Virginia,WV,Pleasants County
54,075,2017,dist_MAT,14.82,West Virginia,WV,Pocahontas County
54,077,2017,dist_MAT,10.85,West Virginia,WV,Preston County
54,079,2017,dist_MAT,11.91,West Virginia,WV,Putnam County
54,081,2017,dist_MAT,7.44,West Virginia,WV,Raleigh County
54,083,2017,dist_MAT,26.9,West Virginia,WV,Randolph County
54,085,2017,dist_MAT,23.7,West Virginia,WV,Ritchie County
54,087,2017,dist_MAT,24.5,West Virginia,WV,Roane County
54,089,2017,dist_MAT,6.89,West Virginia,WV,Summers County
54,091,2017,dist_MAT,5.8,West Virginia,WV,Taylor County
54,093,2017,dist_MAT,22,West Virginia,WV,Tucker County
54,095,2017,dist_MAT,13.75,West Virginia,WV,Tyler County
54,097,2017,dist_MAT,20.33,West Virginia,WV,Upshur County
54,099,2017,dist_MAT,9.62,West Virginia,WV,Wayne County
54,101,2017,dist_MAT,9.22,West Virginia,WV,Webster County
54,103,2017,dist_MAT,10.6,West Virginia,WV,Wetzel County
54,105,2017,dist_MAT,20.25,West Virginia,WV,Wirt County
54,107,2017,dist_MAT,6.73,West Virginia,WV,Wood County
54,109,2017,dist_MAT,13.53,West Virginia,WV,Wyoming County
55,001,2017,dist_MAT,23,Wisconsin,WI,Adams County
55,003,2017,dist_MAT,18.56,Wisconsin,WI,Ashland County
55,005,2017,dist_MAT,33.38,Wisconsin,WI,Barron County
55,007,2017,dist_MAT,10.8,Wisconsin,WI,Bayfield County
55,009,2017,dist_MAT,6.53,Wisconsin,WI,Brown County
55,011,2017,dist_MAT,26,Wisconsin,WI,Buffalo County
55,013,2017,dist_MAT,26.6,Wisconsin,WI,Burnett County
55,015,2017,dist_MAT,6.12,Wisconsin,WI,Calumet County
55,017,2017,dist_MAT,15,Wisconsin,WI,Chippewa County
55,019,2017,dist_MAT,21.87,Wisconsin,WI,Clark County
55,021,2017,dist_MAT,11.42,Wisconsin,WI,Columbia County
55,023,2017,dist_MAT,37.78,Wisconsin,WI,Crawford County
55,025,2017,dist_MAT,6.14,Wisconsin,WI,Dane County
55,027,2017,dist_MAT,8,Wisconsin,WI,Dodge County
55,029,2017,dist_MAT,34.6,Wisconsin,WI,Door County
55,031,2017,dist_MAT,16.1,Wisconsin,WI,Douglas County
55,033,2017,dist_MAT,13.7,Wisconsin,WI,Dunn County
55,035,2017,dist_MAT,10.29,Wisconsin,WI,Eau Claire County
55,037,2017,dist_MAT,29,Wisconsin,WI,Florence County
55,039,2017,dist_MAT,10,Wisconsin,WI,Fond du Lac County
55,041,2017,dist_MAT,12.4,Wisconsin,WI,Forest County
55,043,2017,dist_MAT,23.7,Wisconsin,WI,Grant County
55,045,2017,dist_MAT,9.14,Wisconsin,WI,Green County
55,047,2017,dist_MAT,20.86,Wisconsin,WI,Green Lake County
55,049,2017,dist_MAT,20.64,Wisconsin,WI,Iowa County
55,051,2017,dist_MAT,30.29,Wisconsin,WI,Iron County
55,053,2017,dist_MAT,11.88,Wisconsin,WI,Jackson County
55,055,2017,dist_MAT,7.2,Wisconsin,WI,Jefferson County
55,057,2017,dist_MAT,18.25,Wisconsin,WI,Juneau County
55,059,2017,dist_MAT,4.45,Wisconsin,WI,Kenosha County
55,061,2017,dist_MAT,8.25,Wisconsin,WI,Kewaunee County
55,063,2017,dist_MAT,5.88,Wisconsin,WI,La Crosse County
55,065,2017,dist_MAT,9.56,Wisconsin,WI,Lafayette County
55,067,2017,dist_MAT,17,Wisconsin,WI,Langlade County
55,069,2017,dist_MAT,21,Wisconsin,WI,Lincoln County
55,071,2017,dist_MAT,9.31,Wisconsin,WI,Manitowoc County
55,073,2017,dist_MAT,13.4,Wisconsin,WI,Marathon County
55,075,2017,dist_MAT,37.77,Wisconsin,WI,Marinette County
55,077,2017,dist_MAT,16.67,Wisconsin,WI,Marquette County
55,078,2017,dist_MAT,12.5,Wisconsin,WI,Menominee County
55,079,2017,dist_MAT,1.56,Wisconsin,WI,Milwaukee County
55,081,2017,dist_MAT,9.29,Wisconsin,WI,Monroe County
55,083,2017,dist_MAT,20.82,Wisconsin,WI,Oconto County
55,085,2017,dist_MAT,16.75,Wisconsin,WI,Oneida County
55,087,2017,dist_MAT,9.87,Wisconsin,WI,Outagamie County
55,089,2017,dist_MAT,7.12,Wisconsin,WI,Ozaukee County
55,091,2017,dist_MAT,21.5,Wisconsin,WI,Pepin County
55,093,2017,dist_MAT,12.64,Wisconsin,WI,Pierce County
55,095,2017,dist_MAT,18.08,Wisconsin,WI,Polk County
55,097,2017,dist_MAT,11.82,Wisconsin,WI,Portage County
55,099,2017,dist_MAT,30,Wisconsin,WI,Price County
55,101,2017,dist_MAT,6.54,Wisconsin,WI,Racine County
55,103,2017,dist_MAT,33.83,Wisconsin,WI,Richland County
55,105,2017,dist_MAT,5.08,Wisconsin,WI,Rock County
55,107,2017,dist_MAT,31.62,Wisconsin,WI,Rusk County
55,109,2017,dist_MAT,11.64,Wisconsin,WI,St. Croix County
55,111,2017,dist_MAT,14.54,Wisconsin,WI,Sauk County
55,113,2017,dist_MAT,15.29,Wisconsin,WI,Sawyer County
55,115,2017,dist_MAT,10.31,Wisconsin,WI,Shawano County
55,117,2017,dist_MAT,8.93,Wisconsin,WI,Sheboygan County
55,119,2017,dist_MAT,12,Wisconsin,WI,Taylor County
55,121,2017,dist_MAT,20,Wisconsin,WI,Trempealeau County
55,123,2017,dist_MAT,18.55,Wisconsin,WI,Vernon County
55,125,2017,dist_MAT,30.17,Wisconsin,WI,Vilas County
55,127,2017,dist_MAT,9.75,Wisconsin,WI,Walworth County
55,129,2017,dist_MAT,28.43,Wisconsin,WI,Washburn County
55,131,2017,dist_MAT,4.91,Wisconsin,WI,Washington County
55,133,2017,dist_MAT,5.27,Wisconsin,WI,Waukesha County
55,135,2017,dist_MAT,20.5,Wisconsin,WI,Waupaca County
55,137,2017,dist_MAT,27,Wisconsin,WI,Waushara County
55,139,2017,dist_MAT,7.46,Wisconsin,WI,Winnebago County
55,141,2017,dist_MAT,11.38,Wisconsin,WI,Wood County
56,001,2017,dist_MAT,22.6,Wyoming,WY,Albany County
56,003,2017,dist_MAT,53.69,Wyoming,WY,Big Horn County
56,005,2017,dist_MAT,52.67,Wyoming,WY,Campbell County
56,007,2017,dist_MAT,61.55,Wyoming,WY,Carbon County
56,009,2017,dist_MAT,46.33,Wyoming,WY,Converse County
56,011,2017,dist_MAT,21.14,Wyoming,WY,Crook County
56,013,2017,dist_MAT,88.64,Wyoming,WY,Fremont County
56,015,2017,dist_MAT,22,Wyoming,WY,Goshen County
56,017,2017,dist_MAT,78.5,Wyoming,WY,Hot Springs County
56,019,2017,dist_MAT,23.33,Wyoming,WY,Johnson County
56,021,2017,dist_MAT,17.83,Wyoming,WY,Laramie County
56,023,2017,dist_MAT,64,Wyoming,WY,Lincoln County
56,025,2017,dist_MAT,28.33,Wyoming,WY,Natrona County
56,027,2017,dist_MAT,41.6,Wyoming,WY,Niobrara County
56,029,2017,dist_MAT,28.33,Wyoming,WY,Park County
56,031,2017,dist_MAT,22.8,Wyoming,WY,Platte County
56,033,2017,dist_MAT,21.67,Wyoming,WY,Sheridan County
56,035,2017,dist_MAT,92.83,Wyoming,WY,Sublette County
56,037,2017,dist_MAT,40.64,Wyoming,WY,Sweetwater County
56,039,2017,dist_MAT,55.29,Wyoming,WY,Teton County
56,041,2017,dist_MAT,58,Wyoming,WY,Uinta County
56,043,2017,dist_MAT,58.5,Wyoming,WY,Washakie County
56,045,2017,dist_MAT,16.25,Wyoming,WY,Weston County
72,001,2017,dist_MAT,9,Puerto Rico,PR,Adjuntas Municipio
72,003,2017,dist_MAT,7,Puerto Rico,PR,Aguada Municipio
72,005,2017,dist_MAT,1.5,Puerto Rico,PR,Aguadilla Municipio
72,007,2017,dist_MAT,5,Puerto Rico,PR,Aguas Buenas Municipio
72,009,2017,dist_MAT,1.5,Puerto Rico,PR,Aibonito Municipio
72,011,2017,dist_MAT,7,Puerto Rico,PR,Anasco Municipio
72,013,2017,dist_MAT,20.25,Puerto Rico,PR,Arecibo Municipio
72,015,2017,dist_MAT,10,Puerto Rico,PR,Arroyo Municipio
72,017,2017,dist_MAT,20,Puerto Rico,PR,Barceloneta Municipio
72,019,2017,dist_MAT,5,Puerto Rico,PR,Barranquitas Municipio
72,021,2017,dist_MAT,0.4,Puerto Rico,PR,Bayamon Municipio
72,023,2017,dist_MAT,9.5,Puerto Rico,PR,Cabo Rojo Municipio
72,025,2017,dist_MAT,1,Puerto Rico,PR,Caguas Municipio
72,027,2017,dist_MAT,17,Puerto Rico,PR,Camuy Municipio
72,029,2017,dist_MAT,9,Puerto Rico,PR,Canovanas Municipio
72,031,2017,dist_MAT,3,Puerto Rico,PR,Carolina Municipio
72,033,2017,dist_MAT,2,Puerto Rico,PR,Catano Municipio
72,035,2017,dist_MAT,,Puerto Rico,PR,Cayey Municipio
72,037,2017,dist_MAT,12,Puerto Rico,PR,Ceiba Municipio
72,039,2017,dist_MAT,14,Puerto Rico,PR,Ciales Municipio
72,041,2017,dist_MAT,,Puerto Rico,PR,Cidra Municipio
72,043,2017,dist_MAT,6,Puerto Rico,PR,Coamo Municipio
72,045,2017,dist_MAT,4,Puerto Rico,PR,Comerio Municipio
72,047,2017,dist_MAT,4,Puerto Rico,PR,Corozal Municipio
72,049,2017,dist_MAT,36,Puerto Rico,PR,Culebra Municipio
72,051,2017,dist_MAT,2,Puerto Rico,PR,Dorado Municipio
72,053,2017,dist_MAT,15.5,Puerto Rico,PR,Fajardo Municipio
72,054,2017,dist_MAT,17,Puerto Rico,PR,Florida Municipio
72,055,2017,dist_MAT,18.5,Puerto Rico,PR,Guanica Municipio
72,057,2017,dist_MAT,6,Puerto Rico,PR,Guayama Municipio
72,059,2017,dist_MAT,11,Puerto Rico,PR,Guayanilla Municipio
72,061,2017,dist_MAT,1.5,Puerto Rico,PR,Guaynabo Municipio
72,063,2017,dist_MAT,5,Puerto Rico,PR,Gurabo Municipio
72,065,2017,dist_MAT,20,Puerto Rico,PR,Hatillo Municipio
72,067,2017,dist_MAT,3,Puerto Rico,PR,Hormigueros Municipio
72,069,2017,dist_MAT,2,Puerto Rico,PR,Humacao Municipio
72,071,2017,dist_MAT,6,Puerto Rico,PR,Isabela Municipio
72,073,2017,dist_MAT,7,Puerto Rico,PR,Jayuya Municipio
72,075,2017,dist_MAT,7,Puerto Rico,PR,Juana Diaz Municipio
72,077,2017,dist_MAT,3,Puerto Rico,PR,Juncos Municipio
72,079,2017,dist_MAT,13,Puerto Rico,PR,Lajas Municipio
72,081,2017,dist_MAT,16,Puerto Rico,PR,Lares Municipio
72,083,2017,dist_MAT,10,Puerto Rico,PR,Las Marias Municipio
72,085,2017,dist_MAT,,Puerto Rico,PR,Las Piedras Municipio
72,087,2017,dist_MAT,7,Puerto Rico,PR,Loiza Municipio
72,089,2017,dist_MAT,14,Puerto Rico,PR,Luquillo Municipio
72,091,2017,dist_MAT,15,Puerto Rico,PR,Manati Municipio
72,093,2017,dist_MAT,13,Puerto Rico,PR,Maricao Municipio
72,095,2017,dist_MAT,4,Puerto Rico,PR,Maunabo Municipio
72,097,2017,dist_MAT,1.5,Puerto Rico,PR,Mayaguez Municipio
72,099,2017,dist_MAT,5,Puerto Rico,PR,Moca Municipio
72,101,2017,dist_MAT,10,Puerto Rico,PR,Morovis Municipio
72,103,2017,dist_MAT,7,Puerto Rico,PR,Naguabo Municipio
72,105,2017,dist_MAT,,Puerto Rico,PR,Naranjito Municipio
72,107,2017,dist_MAT,12,Puerto Rico,PR,Orocovis Municipio
72,109,2017,dist_MAT,7,Puerto Rico,PR,Patillas Municipio
72,111,2017,dist_MAT,6,Puerto Rico,PR,Penuelas Municipio
72,113,2017,dist_MAT,2,Puerto Rico,PR,Ponce Municipio
72,115,2017,dist_MAT,12,Puerto Rico,PR,Quebradillas Municipio
72,117,2017,dist_MAT,11,Puerto Rico,PR,Rincon Municipio
72,119,2017,dist_MAT,11,Puerto Rico,PR,Rio Grande Municipio
72,121,2017,dist_MAT,14,Puerto Rico,PR,Sabana Grande Municipio
72,123,2017,dist_MAT,9,Puerto Rico,PR,Salinas Municipio
72,125,2017,dist_MAT,8,Puerto Rico,PR,San German Municipio
72,127,2017,dist_MAT,1,Puerto Rico,PR,San Juan Municipio
72,129,2017,dist_MAT,,Puerto Rico,PR,San Lorenzo Municipio
72,131,2017,dist_MAT,13,Puerto Rico,PR,San Sebastian Municipio
72,133,2017,dist_MAT,12,Puerto Rico,PR,Santa Isabel Municipio
72,135,2017,dist_MAT,,Puerto Rico,PR,Toa Alta Municipio
72,137,2017,dist_MAT,1,Puerto Rico,PR,Toa Baja Municipio
72,139,2017,dist_MAT,4,Puerto Rico,PR,Trujillo Alto Municipio
72,141,2017,dist_MAT,11,Puerto Rico,PR,Utuado Municipio
72,143,2017,dist_MAT,5,Puerto Rico,PR,Vega Alta Municipio
72,145,2017,dist_MAT,9,Puerto Rico,PR,Vega Baja Municipio
72,147,2017,dist_MAT,25,Puerto Rico,PR,Vieques Municipio
72,149,2017,dist_MAT,10,Puerto Rico,PR,Villalba Municipio
72,151,2017,dist_MAT,,Puerto Rico,PR,Yabucoa Municipio
72,153,2017,dist_MAT,14,Puerto Rico,PR,Yauco Municipio
